name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Marcus Kampf,Prof. Dr.-Ing. Marcus Kampf,"Professor (Maschinenelemente - Konstruktion); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/kampf/,https://www.bht-berlin.de/people/detail/1189,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1189 (page lists only the professorship and any teaching/committee functions). Other stated functions: BAföG-Beauftragter, Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik | Studienfachberater, Maschinenbau (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenelemente - Konstruktion (https://www.bht-berlin.de/101)."
Kay-Uwe Kasch,Prof. Dr. rer. nat. Kay-Uwe Kasch,Dekan; Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/kasch/,https://www.bht-berlin.de/people/detail/443,"RESEARCH GROUP/LAB: Laborleiter, Medizinische Strahlungsphysik und Bildgebung (stated on https://www.bht-berlin.de/people/detail/443) Other stated functions: Professor (Medizinische Strahlungsphysik), Fachbereich II – Mathematik – Physik – Chemie | Studienfachberater, Brandschutz und Sicherheitstechnik (Bachelor) | Vertreter der Professoren und Professorinnen, Kuratorium | Vertreter der Professoren und Professorinnen, Fachbereichsrat II. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Medizinische Strahlungsphysik (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/msb."
Dietmar Keck,Prof. Dr.-Ing. Dietmar Keck,Professor (Geotechnik / Bodenmechanik); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1095,"RESEARCH GROUP/LAB: Laborleiter, Geotechnik (stated on https://www.bht-berlin.de/people/detail/1095) Denomination (Lehrgebiet) on the Fachbereich III Personen list: Geotechnik / Bodenmechanik (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/geo."
Christian Kempgens,Prof. Dr. Christian Kempgens,Professor; Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/kempgens/,https://www.bht-berlin.de/people/detail/1739,"RESEARCH GROUP/LAB: Laborleiter, Sehhilfen (stated on https://www.bht-berlin.de/people/detail/1739) Other stated functions: Auslandskoordinator, Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie | Beauftragter für die praktische Vorbildung, Augenoptik/Optometrie (Bachelor) | Beauftragter für die Praxisphase, Augenoptik/Optometrie (Bachelor). Lab page(s): https://www.bht-berlin.de/labor/detail/seh."
Minka Kersten,Prof. Dipl.-Ing. Minka Kersten,Professor (Entwurf und Städtebau); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1900,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1900 (page lists only the professorship and any teaching/committee functions). Other stated functions: Auslandskoordinator, Fachbereich IV – Architektur und Gebäudetechnik Architektur (Outgoing, Anerkennung internationaler Studienleistungen). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Entwurf und Städtebau (https://www.bht-berlin.de/97)."
Wolfgang Kesseler,Prof. Dr.-Ing. Wolfgang Kesseler,Professor (Automatisierungstechnik); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/kesseler/,https://www.bht-berlin.de/people/detail/1495,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Automatisierungstechnik (stated on https://www.bht-berlin.de/people/detail/1495) Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Automatisierungstechnik (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/lat."
Marc Kirch,Prof. Dr. rer. nat. Marc Kirch,Professor (Technomathematik ); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/kirch,https://www.bht-berlin.de/people/detail/1640,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Numerische Mathematik (stated on https://www.bht-berlin.de/people/detail/1640) Other stated functions: Vertreter der Professoren und Professorinnen, Akademischer Senat | Vertreter der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Technomathematik (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/num."
Roland Kirchberger,Prof. Dr.-Ing. Roland Kirchberger,Professor (Automatisierung energietechnischer Systeme); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1292,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1292 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreter der Professoren und Professorinnen, Akademischer Senat | Vertreter der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Automatisierung energietechnischer Systeme (https://www.bht-berlin.de/100)."
Sebastian Klaus,Prof. Sebastian Klaus,Professor (Verpackungstechnik); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1941,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1941 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Verpackungstechnik, Umwelt und Design (Bachelor). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Verpackungstechnik (https://www.bht-berlin.de/98)."
Tiago Borsoi Klein,Prof. Dr.-Ing. Tiago Borsoi Klein,"Professor (Fertigungstechnik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/2177,"RESEARCH GROUP/LAB: Laborleiter, Gießereitechnik (stated on https://www.bht-berlin.de/people/detail/2177) Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Wirtschaftsingenieur/in Umwelt und Nachhaltigkeit (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Wirtschaftsingenieur/in – Energie und Umweltressourcen (Master) | Beauftragter für die Anerkennung von Studienleistungen, Green Engineering – Verfahrenstechnik (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Maschinenbau – Erneuerbare Energien (Master) | Beauftragter für die Anerkennung von Studienleistungen, Maschinenbau – Konstruktionstechnik (Master) | Beauftragter für die Anerkennung von Studienleistungen, Maschinenbau – Produktionssysteme (Master) | Beauftragter für die Anerkennung von Studienleistungen, Verfahrenstechnik (Master). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Fertigungstechnik (https://www.bht-berlin.de/101). Lab page(s): https://www.bht-berlin.de/labor/detail/gst."
Sebastian von Klinski,Prof. Dr. rer. nat. Sebastian von Klinski,"Professor (Web-Development, DevOps, KI); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/463,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/463 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Web-Development, DevOps, KI (https://www.bht-berlin.de/99)."
Matthias Kloas,Prof. Dr.-Ing. Matthias Kloas,Professor (Mess- und Regelungstechnik in der Gebäudetechnik / Gebäudeautomation); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1394,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1394 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Gebäude- und Energietechnik (Bachelor) | Studienfachberater, Gebäudetechnik und Energiemanagement (Master) | Beauftragter für die Praxisphase, Gebäude- und Energietechnik (Bachelor) | BAföG-Beauftragter, Gebäude- und Energietechnik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Mess- und Regelungstechnik in der Gebäudetechnik / Gebäudeautomation (https://www.bht-berlin.de/97)."
Gregor Koch,Prof. Dr. Gregor Koch,Gastprofessor; Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2763,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2763 (page lists only the professorship and any teaching/committee functions)."
Paul Kohlenbach,Prof. Dr.-Ing. Paul Kohlenbach,"Professor (Maschinenbau, Erneuerbare Energien); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/kohlenbach/,https://www.bht-berlin.de/people/detail/1190,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1190 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Maschinenbau – Erneuerbare Energien (Master). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenbau, Erneuerbare Energien (https://www.bht-berlin.de/101)."
Josef Kraus,Prof. Dr.-Ing. Dipl.-Wirt. Ing. Josef Kraus,Professor (Facility Management); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1295,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1295 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Facility Management (Bachelor) | Studienfachberater, Facility Management (Master) | Studienfachberater, Workplace und Facility Engineering (Bachelor) | Studienfachberater, Workspace Management und Real Estate Engineering (Master) | Beauftragter für die Praxisphase, Facility Management (Bachelor) | Beauftragter für die Praxisphase, Workplace und Facility Engineering (Bachelor). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Facility Management (https://www.bht-berlin.de/97)."
Kristin Krenek,Prof. Dr. Kristin Krenek,Professorin (Mathematik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/krenek/,https://www.bht-berlin.de/people/detail/2178,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2178 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreterin der Professoren und Professorinnen, Akademische Versammlung | Vertreterin der Professoren und Professorinnen, Kommission für Lehre, Studium und Bibliothekswesen. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik (https://www.bht-berlin.de/86)."
Jörn Kreutel,Prof. Dr. Jörn Kreutel,Professor (Software-Entwicklung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1416,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1416 (page lists only the professorship and any teaching/committee functions). Other stated functions: Auslandskoordinator, Fachbereich VI – Informatik und Medien | Studienfachberater, Medieninformatik Online (Bachelor) | Studienfachberater, Medieninformatik Online (Master). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Software-Entwicklung (https://www.bht-berlin.de/99)."
Steffen Kreye,Prof. Dr.-Ing. Steffen Kreye,Professor (Industrielle Biotechnologie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/kreye/,https://www.bht-berlin.de/people/detail/2145,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Molekular- und Zellbiologie / Genetik (stated on https://www.bht-berlin.de/people/detail/2145) Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Biotechnologie (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Biotechnologie (Master). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Industrielle Biotechnologie (https://www.bht-berlin.de/98). Lab page(s): https://www.bht-berlin.de/labor/detail/mzg."
Oliver Krüger,Prof. Dr. Oliver Krüger,Professor (Physikalische Chemie); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2256,"RESEARCH GROUP/LAB: Laborleiter, Physikalische Chemie | Stellv. Laborleiter, Anorganische und Analytische Chemie und Service (stated on https://www.bht-berlin.de/people/detail/2256) Other stated functions: Beauftragter für die Praxisphase, Pharma- und Chemietechnik (Bachelor) | Vertreter der Professoren und Professorinnen, Fachbereichsrat II. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Physikalische Chemie (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/aoc https://www.bht-berlin.de/labor/detail/pch."
Kai Kummert,Prof. Dipl.-Kfm. Kai Kummert,Professor (Facility Management in der Immobilienwirtschaft); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/kummert,https://www.bht-berlin.de/people/detail/866,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/866 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Facility Management in der Immobilienwirtschaft (https://www.bht-berlin.de/97)."
Silke Köhler,Prof. Dr.-Ing. Silke Köhler,"Professorin (Maschinenbau, Erneuerbare Energien); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik Ombudsperson zur Sicherung guter wissenschaftlicher Praxis und zum Umgang mit wissenschaftlichem Fehlverhalten; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1424,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1424 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenbau, Erneuerbare Energien (https://www.bht-berlin.de/101)."
